89.718018,X,Y,Z
89.718979,X,Y,Z
89.719917,X,Y,Z
89.720879,X,Y,Z
89.721832,X,Y,Z
89.722786,X,Y,Z
89.723740,X,Y,Z
89.724686,X,Y,Z
89.725639,X,Y,Z
89.726593,X,Y,Z
89.727547,X,Y,Z
89.728493,X,Y,Z
89.729446,X,Y,Z
89.730400,X,Y,Z
89.731346,X,Y,Z
89.732307,X,Y,Z
89.733246,X,Y,Z
89.734207,X,Y,Z
89.735161,X,Y,Z
89.736115,X,Y,Z
89.737061,X,Y,Z
89.738014,X,Y,Z
89.738976,X,Y,Z
89.739922,X,Y,Z
89.740883,X,Y,Z
89.741829,X,Y,Z
89.742783,X,Y,Z
89.743736,X,Y,Z
89.744690,X,Y,Z
89.745644,X,Y,Z
89.746590,X,Y,Z
89.747543,X,Y,Z
89.748497,X,Y,Z
89.749451,X,Y,Z
89.750397,X,Y,Z
89.751343,X,Y,Z
89.752304,X,Y,Z
89.753250,X,Y,Z
89.754211,X,Y,Z
89.755157,X,Y,Z
89.756111,X,Y,Z
89.757065,X,Y,Z
89.758018,X,Y,Z
89.758980,X,Y,Z
89.759918,X,Y,Z
89.760880,X,Y,Z
89.761833,X,Y,Z
89.762787,X,Y,Z
89.763733,X,Y,Z
89.764687,X,Y,Z
89.765640,X,Y,Z
89.766594,X,Y,Z
89.767548,X,Y,Z
89.768494,X,Y,Z
89.769447,X,Y,Z
89.770401,X,Y,Z
89.771347,X,Y,Z
89.772301,X,Y,Z
89.773247,X,Y,Z
89.774208,X,Y,Z
89.775162,X,Y,Z
89.776115,X,Y,Z
89.777061,X,Y,Z
89.778015,X,Y,Z
89.778976,X,Y,Z
89.779922,X,Y,Z
89.780884,X,Y,Z
89.781830,X,Y,Z
89.782784,X,Y,Z
89.783737,X,Y,Z
89.784691,X,Y,Z
89.785637,X,Y,Z
89.786591,X,Y,Z
89.787544,X,Y,Z
89.788498,X,Y,Z
89.789452,X,Y,Z
89.790398,X,Y,Z
89.791344,X,Y,Z
89.792305,X,Y,Z
89.793251,X,Y,Z
89.794205,X,Y,Z
89.795158,X,Y,Z
89.796112,X,Y,Z
89.797066,X,Y,Z
89.798019,X,Y,Z
89.798973,X,Y,Z
89.799919,X,Y,Z
89.800880,X,Y,Z
89.801834,X,Y,Z
89.802788,X,Y,Z
89.803734,X,Y,Z
89.804688,X,Y,Z
89.805641,X,Y,Z
89.806595,X,Y,Z
89.807541,X,Y,Z
89.808495,X,Y,Z
89.809448,X,Y,Z
89.810402,X,Y,Z
89.811340,X,Y,Z
89.812302,X,Y,Z
89.813248,X,Y,Z
89.814209,X,Y,Z
89.815163,X,Y,Z
89.816109,X,Y,Z
89.817062,X,Y,Z
89.818016,X,Y,Z
89.818977,X,Y,Z
89.819923,X,Y,Z
89.820877,X,Y,Z
89.821831,X,Y,Z
89.822784,X,Y,Z
89.823738,X,Y,Z
89.824692,X,Y,Z
89.825638,X,Y,Z
89.826591,X,Y,Z
89.827545,X,Y,Z
89.828499,X,Y,Z
89.829445,X,Y,Z
89.830399,X,Y,Z
89.831345,X,Y,Z
89.832306,X,Y,Z
89.833244,X,Y,Z
89.834206,X,Y,Z
89.835159,X,Y,Z
89.836113,X,Y,Z
89.837067,X,Y,Z
89.838013,X,Y,Z
89.838974,X,Y,Z
89.839920,X,Y,Z
89.840881,X,Y,Z
89.841835,X,Y,Z
89.842781,X,Y,Z
89.843735,X,Y,Z
89.844688,X,Y,Z
89.845642,X,Y,Z
89.846596,X,Y,Z
89.847542,X,Y,Z
89.848495,X,Y,Z
89.849449,X,Y,Z
89.850403,X,Y,Z
89.851341,X,Y,Z
89.852303,X,Y,Z
89.853249,X,Y,Z
89.854210,X,Y,Z
89.855164,X,Y,Z
89.856110,X,Y,Z
89.857063,X,Y,Z
89.858017,X,Y,Z
89.858978,X,Y,Z
89.859917,X,Y,Z
89.860878,X,Y,Z
89.861832,X,Y,Z
89.862785,X,Y,Z
89.863739,X,Y,Z
89.864685,X,Y,Z
89.865639,X,Y,Z
89.866592,X,Y,Z
89.867546,X,Y,Z
89.868500,X,Y,Z
89.869446,X,Y,Z
89.870399,X,Y,Z
89.871346,X,Y,Z
89.872307,X,Y,Z
89.873245,X,Y,Z
89.874207,X,Y,Z
89.875160,X,Y,Z
89.876114,X,Y,Z
89.877068,X,Y,Z
89.878014,X,Y,Z
89.878975,X,Y,Z
89.879921,X,Y,Z
89.880882,X,Y,Z
89.881828,X,Y,Z
89.882782,X,Y,Z
89.883736,X,Y,Z
89.884689,X,Y,Z
89.885643,X,Y,Z
89.886589,X,Y,Z
89.887543,X,Y,Z
89.888496,X,Y,Z
89.889450,X,Y,Z
89.890404,X,Y,Z
89.891342,X,Y,Z
89.892303,X,Y,Z
89.893250,X,Y,Z
89.894211,X,Y,Z
89.895157,X,Y,Z
89.896111,X,Y,Z
89.897064,X,Y,Z
89.898018,X,Y,Z
89.898979,X,Y,Z
89.899918,X,Y,Z
89.900879,X,Y,Z
89.901833,X,Y,Z
89.902786,X,Y,Z
89.903732,X,Y,Z
89.904686,X,Y,Z
89.905640,X,Y,Z
89.906593,X,Y,Z
89.907547,X,Y,Z
89.908493,X,Y,Z
89.909447,X,Y,Z
89.910400,X,Y,Z
89.911354,X,Y,Z
89.912308,X,Y,Z
89.913246,X,Y,Z
89.914207,X,Y,Z
89.915161,X,Y,Z
89.916115,X,Y,Z
89.917061,X,Y,Z
89.918015,X,Y,Z
89.918976,X,Y,Z
89.919922,X,Y,Z
89.920883,X,Y,Z
89.921829,X,Y,Z
89.922783,X,Y,Z
89.923737,X,Y,Z
89.924690,X,Y,Z
89.925636,X,Y,Z
89.926590,X,Y,Z
89.927544,X,Y,Z
89.928497,X,Y,Z
89.929451,X,Y,Z
89.930397,X,Y,Z
89.931343,X,Y,Z
89.932304,X,Y,Z
89.933250,X,Y,Z
89.934212,X,Y,Z
89.935158,X,Y,Z
89.936111,X,Y,Z
89.937065,X,Y,Z
89.938019,X,Y,Z
89.938972,X,Y,Z
89.939919,X,Y,Z
89.940880,X,Y,Z
89.941833,X,Y,Z
89.942787,X,Y,Z
89.943733,X,Y,Z
89.944687,X,Y,Z
89.945641,X,Y,Z
89.946594,X,Y,Z
89.947540,X,Y,Z
89.948494,X,Y,Z
89.949448,X,Y,Z
89.950401,X,Y,Z
89.951347,X,Y,Z
89.952301,X,Y,Z
89.953247,X,Y,Z
89.954208,X,Y,Z
89.955162,X,Y,Z
89.956116,X,Y,Z
89.957062,X,Y,Z
89.958015,X,Y,Z
89.958977,X,Y,Z
89.959923,X,Y,Z
89.960876,X,Y,Z
89.961830,X,Y,Z
89.962784,X,Y,Z
89.963737,X,Y,Z
89.964691,X,Y,Z
89.965637,X,Y,Z
89.966591,X,Y,Z
89.967545,X,Y,Z
89.968498,X,Y,Z
89.969444,X,Y,Z
89.970398,X,Y,Z
89.971344,X,Y,Z
89.972305,X,Y,Z
89.973251,X,Y,Z
89.974205,X,Y,Z
89.975159,X,Y,Z
89.976112,X,Y,Z
89.977066,X,Y,Z
89.978020,X,Y,Z
89.978973,X,Y,Z
89.979919,X,Y,Z
89.980881,X,Y,Z
89.981834,X,Y,Z
89.982780,X,Y,Z
89.983734,X,Y,Z
89.984688,X,Y,Z
89.985641,X,Y,Z
89.986595,X,Y,Z
89.987541,X,Y,Z
89.988495,X,Y,Z
89.989449,X,Y,Z
89.990402,X,Y,Z
89.991341,X,Y,Z
89.992302,X,Y,Z
89.993248,X,Y,Z
89.994209,X,Y,Z
89.995163,X,Y,Z
89.996109,X,Y,Z
89.997063,X,Y,Z
89.998016,X,Y,Z
89.998978,X,Y,Z
89.999924,X,Y,Z
90.000877,X,Y,Z
90.001831,X,Y,Z
90.002785,X,Y,Z
90.003738,X,Y,Z
90.004684,X,Y,Z
90.005638,X,Y,Z
90.006592,X,Y,Z
90.007545,X,Y,Z
90.008499,X,Y,Z
90.009445,X,Y,Z
90.010399,X,Y,Z
90.011345,X,Y,Z
90.012306,X,Y,Z
90.013245,X,Y,Z
90.014206,X,Y,Z
90.015160,X,Y,Z
90.016113,X,Y,Z
90.017067,X,Y,Z
90.018013,X,Y,Z
90.018974,X,Y,Z
90.019920,X,Y,Z
90.020882,X,Y,Z
90.021835,X,Y,Z
90.022781,X,Y,Z
90.023735,X,Y,Z
90.024689,X,Y,Z
90.025642,X,Y,Z
90.026588,X,Y,Z
90.027542,X,Y,Z
90.028496,X,Y,Z
90.029449,X,Y,Z
90.030403,X,Y,Z
90.031342,X,Y,Z
90.032303,X,Y,Z
90.033249,X,Y,Z
90.034210,X,Y,Z
90.035156,X,Y,Z
90.036110,X,Y,Z
90.037064,X,Y,Z
90.038017,X,Y,Z
90.038979,X,Y,Z
90.039917,X,Y,Z
90.040878,X,Y,Z
90.041832,X,Y,Z
90.042786,X,Y,Z
90.043739,X,Y,Z
90.044685,X,Y,Z
90.045639,X,Y,Z
90.046593,X,Y,Z
90.047546,X,Y,Z
90.048492,X,Y,Z
90.049446,X,Y,Z
90.050400,X,Y,Z
90.051346,X,Y,Z
90.052307,X,Y,Z
90.053246,X,Y,Z
90.054207,X,Y,Z
90.055161,X,Y,Z
90.056114,X,Y,Z
90.057060,X,Y,Z
90.058014,X,Y,Z
90.058975,X,Y,Z
90.059921,X,Y,Z
90.060883,X,Y,Z
90.061829,X,Y,Z
90.062782,X,Y,Z
90.063736,X,Y,Z
90.064690,X,Y,Z
90.065643,X,Y,Z
90.066589,X,Y,Z
90.067543,X,Y,Z
90.068497,X,Y,Z
90.069450,X,Y,Z
90.070396,X,Y,Z
90.071342,X,Y,Z
90.072304,X,Y,Z
90.073250,X,Y,Z
90.074211,X,Y,Z
90.075157,X,Y,Z
90.076111,X,Y,Z
90.077065,X,Y,Z
90.078018,X,Y,Z
90.078979,X,Y,Z
90.079918,X,Y,Z
90.080879,X,Y,Z
90.081833,X,Y,Z
90.082787,X,Y,Z
90.083733,X,Y,Z
90.084686,X,Y,Z
90.085640,X,Y,Z
90.086594,X,Y,Z
90.087547,X,Y,Z
90.088493,X,Y,Z
90.089447,X,Y,Z
90.090401,X,Y,Z
90.091347,X,Y,Z
90.092300,X,Y,Z
90.093246,X,Y,Z
90.094208,X,Y,Z
90.095161,X,Y,Z
90.096115,X,Y,Z
90.097061,X,Y,Z
90.098015,X,Y,Z
90.098976,X,Y,Z
90.099922,X,Y,Z
90.100883,X,Y,Z
90.101830,X,Y,Z
90.102783,X,Y,Z
90.103737,X,Y,Z
90.104691,X,Y,Z
90.105637,X,Y,Z
90.106590,X,Y,Z
90.107544,X,Y,Z
90.108498,X,Y,Z
90.109451,X,Y,Z
90.110397,X,Y,Z
90.111343,X,Y,Z
90.112305,X,Y,Z
90.113251,X,Y,Z
90.114204,X,Y,Z
90.115158,X,Y,Z
90.116112,X,Y,Z
90.117065,X,Y,Z
90.118019,X,Y,Z
90.118973,X,Y,Z
90.119919,X,Y,Z
90.120880,X,Y,Z
90.121834,X,Y,Z
90.122787,X,Y,Z
90.123734,X,Y,Z
90.124687,X,Y,Z
90.125641,X,Y,Z
90.126595,X,Y,Z
90.127541,X,Y,Z
90.128494,X,Y,Z
90.129448,X,Y,Z
90.130402,X,Y,Z
90.131348,X,Y,Z
90.132301,X,Y,Z
90.133247,X,Y,Z
90.134209,X,Y,Z
90.135162,X,Y,Z
90.136108,X,Y,Z
90.137062,X,Y,Z
90.138016,X,Y,Z
90.138977,X,Y,Z
90.139923,X,Y,Z
90.140877,X,Y,Z
90.141830,X,Y,Z
90.142784,X,Y,Z
90.143738,X,Y,Z
90.144691,X,Y,Z
90.145638,X,Y,Z
90.146591,X,Y,Z
90.147545,X,Y,Z
90.148499,X,Y,Z
90.149445,X,Y,Z
90.150398,X,Y,Z
90.151344,X,Y,Z
90.152306,X,Y,Z
90.153252,X,Y,Z
90.154205,X,Y,Z
90.155159,X,Y,Z
90.156113,X,Y,Z
90.157066,X,Y,Z
90.158012,X,Y,Z
90.158974,X,Y,Z
90.159920,X,Y,Z
90.160881,X,Y,Z
90.161835,X,Y,Z
90.162781,X,Y,Z
90.163734,X,Y,Z
90.164688,X,Y,Z
90.165642,X,Y,Z
90.166595,X,Y,Z
90.167542,X,Y,Z
90.168495,X,Y,Z
90.169449,X,Y,Z
90.170403,X,Y,Z
90.171341,X,Y,Z
90.172302,X,Y,Z
90.173248,X,Y,Z
90.174210,X,Y,Z
90.175163,X,Y,Z
90.176109,X,Y,Z
90.177063,X,Y,Z
90.178017,X,Y,Z
90.178978,X,Y,Z
90.179916,X,Y,Z
90.180878,X,Y,Z
90.181831,X,Y,Z
90.182785,X,Y,Z
90.183739,X,Y,Z
